time_stamp,user_id,grade,pre_score,adjusted_improvement,anxiety,complete,user_message,chatbot_message,hint_id,action,positive_feedback,stage,pos,neg,help,failed_attempts,reward
2020-11-15T21:48:41.758981+00:00,264,3,4,0,30,True,I got it! :),:),51,nothing,True,volume,0.622,0.0,0.48184012063854487,18,0.1
2020-11-15T21:59:22.093438+00:00,265,3,8,0,16,True,I think the answer is around 3,"Hey, let’s think this through together. I know we can do it!",78,encourage,,height,0.0,0.0,1,0,0.0
2020-11-15T21:59:33.539776+00:00,265,3,8,0,16,True,I think I got it,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,72,encourage,,height,0.0,0.0,0.48746452148106734,0,0.0
2020-11-15T21:59:40.635573+00:00,265,3,8,0,16,True,ok,Hm... let's keep thinking!,88,question,,width,1.0,0.0,0.44682634883733874,0,0.0
2020-11-15T22:00:05.554131+00:00,265,3,8,0,16,True,I got it correct,You’re almost there. Just keep trying!,71,encourage,,width,0.0,0.0,0.48184012063854487,1,0.0
2020-11-15T22:37:56.713036+00:00,267,4,5,1,13,True,i still don't get it sorry,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,True,height,0.234,0.0,1,3,0.11
2020-11-15T22:39:06.837043+00:00,267,4,5,1,13,True,then what do i do for the other places?,:),51,nothing,True,height,0.0,0.0,1,4,0.1
2020-11-15T22:39:21.867413+00:00,267,4,5,1,13,True,?,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,,height,0.0,0.0,0.0,4,0.01
2020-11-15T22:37:09.126099+00:00,267,4,5,1,13,True,hi,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.0,0.0,0.3547562197810281,2,0.01
2020-11-15T22:40:06.083023+00:00,267,4,5,1,13,True,?,You have seen all the hints. Try your best to answer the question!,44,hint,,height,0.0,0.0,0.0,4,0.01
2020-11-15T22:40:12.768256+00:00,267,4,5,1,13,True,oki,You have seen all the hints. Try your best to answer the question!,44,hint,,height,0.0,0.0,0.2532442251633413,4,0.01
2020-11-15T22:42:29.541353+00:00,267,4,5,1,13,True,do i just times the height by the length?,Hm... let's keep thinking!,88,question,,height,0.0,0.0,1,6,0.0
2020-11-15T22:42:45.026793+00:00,267,4,5,1,13,True,?,You have seen all the hints. Try your best to answer the question!,44,hint,,height,0.0,0.0,0.0,6,0.01
2020-11-15T23:15:58.950897+00:00,268,2,7,1,19,True,I think I got this,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,True,weight,0.0,0.0,0.48746452148106734,0,0.11
2020-11-15T23:28:40.848838+00:00,269,4,8,0,14,True,? i dont get it,I know we can do this together. Keep thinking!,76,encourage,,height,0.0,0.0,1,0,0.0
2020-11-15T23:28:30.67696+00:00,269,4,8,0,14,True,how many chocolates can fit in the hight,:),51,nothing,,height,0.263,0.0,1,0,0.0
2020-11-15T23:57:29.196037+00:00,270,3,6,1,16,True,Can you give me some pointers?,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,True,weight,0.0,0.0,1,1,0.11
2020-11-15T23:57:51.560638+00:00,270,3,6,1,16,True,Thanks,Hm... let's keep thinking!,88,question,,comparison,1.0,0.0,0.42358973262049815,0,0.0
2020-11-16T00:05:00.731842+00:00,271,4,3,3,11,True,What is the height? Or can you tell me hw to estimate the height?,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.0,0.0,1,0,0.01
2020-11-16T00:09:14.385845+00:00,271,4,3,3,11,True,I need a hint please. ,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.535,0.0,1,4,0.01
2020-11-16T00:13:24.014743+00:00,271,4,3,3,11,True,Ok Thank You!,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,weight,0.833,0.0,0.48246362487805655,0,0.01
2020-11-16T00:11:14.533517+00:00,271,4,3,3,11,True,May I have another hint?,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,True,volume,0.0,0.0,1,22,0.11
2020-11-27T22:06:46.562335+00:00,393,3,3,3,15,True, what is 30 x 3,:),51,nothing,,volume,0.0,0.0,1,2,0.0
2020-11-17T00:16:00.875888+00:00,272,4,8,0,11,True,ok,Hm... let's keep thinking!,88,question,,length,1.0,0.0,0.44682634883733874,0,0.0
2020-11-17T00:21:05.802149+00:00,275,3,7,0,19,True,okay,"This problem is tough, but I know that we can finish it if we think hard enough. Keep trying!",79,encourage,,length,1.0,0.0,0.4224901257246038,2,0.0
2020-11-17T00:30:23.638626+00:00,274,2,7,1,17,True,what is the height of the box?,We need to solve this problem to stop the natural disaster. I believe in you!,80,encourage,,height,0.0,0.0,1,1,0.0
2020-11-17T00:31:37.609937+00:00,274,2,7,1,17,True,what is the height of the chocolates?,You’re super close! Let’s think about this a little more and try again.,75,encourage,,height,0.0,0.0,1,1,0.0
2020-11-17T00:33:39.106934+00:00,274,2,7,1,17,True,5,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,length,0.0,0.0,0.0,0,0.01
2020-11-17T00:45:06.762789+00:00,276,4,6,2,13,True,fire,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,weight,0.0,1.0,0.39498441270529383,0,0.01
2020-11-17T04:51:41.953671+00:00,280,4,7,1,14,True,How many chocolates fit along the height?,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.294,0.0,1,0,0.01
2020-11-17T04:52:12.394326+00:00,280,4,7,1,14,True,Do you think the,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,height,0.0,0.0,1,0,0.01
2020-11-17T19:09:26.883117+00:00,284,2,3,4,24,True,I'm confused,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,volume,0.0,0.697,1,0,0.11
2020-11-17T19:10:21.137345+00:00,284,2,3,4,24,True,I still don't get it,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,volume,0.0,0.0,1,0,0.01
2020-11-17T19:11:17.536116+00:00,284,2,3,4,24,True,how do you calculate a volume?,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,True,volume,0.0,0.0,1,0,0.11
2020-11-18T00:01:05.704146+00:00,306,2,3,5,19,True,i can't,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,height,0.0,0.0,0.4889324667702697,1,0.01
2020-11-18T00:03:44.819718+00:00,306,2,3,5,19,True,yay,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,1.0,0.0,0.31748198527243265,0,0.01
2020-11-18T00:05:30.456849+00:00,306,2,3,5,19,True,i don't know,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,volume,0.0,0.0,1,3,0.01
2020-11-18T00:00:16.850632+00:00,306,2,3,5,19,True,hi,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.0,0.0,0.3547562197810281,0,0.01
2020-11-18T00:03:19.973244+00:00,306,2,3,5,19,True,ok,Hm... let's keep thinking!,88,question,,length,1.0,0.0,0.44682634883733874,1,0.0
2020-11-18T00:04:44.309192+00:00,306,2,3,5,19,True,how do i find how much chocolates can fit inside marigold,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,volume,0.217,0.0,1,0,0.01
2020-11-18T00:05:59.221209+00:00,306,2,3,5,19,True,ohhh ok i get it,Think about how to calculate volume with multiplication.,28,hint,,volume,0.423,0.0,0.48184012063854487,3,0.01
2020-11-18T03:27:38.035068+00:00,310,4,8,0,15,True,Hi,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,volume,0.0,0.0,0.3547562197810281,0,0.11
2020-11-18T03:28:05.566961+00:00,310,4,8,0,15,True,Ok,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,True,weight,1.0,0.0,0.44682634883733874,0,0.11
2020-11-18T03:28:14.537162+00:00,310,4,8,0,15,True,Ok,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",33,hint,True,weight,1.0,0.0,0.44682634883733874,0,0.11
2020-11-18T03:28:35.365056+00:00,310,4,8,0,15,True,Well thankyou,Hm... let's keep thinking!,88,question,True,comparison,0.677,0.0,0.45763390585039904,0,0.1
2020-11-18T03:26:49.611375+00:00,310,4,8,0,15,True,Ok,You can move your mouse close to the box to turn it into a chocolate!,37,hint,True,width,1.0,0.0,0.44682634883733874,0,0.11
2020-11-18T04:00:18.909028+00:00,312,3,6,2,9,True,"hmm chloconut, I don't really get this problem. can you help me?",You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.178,0.228,1,2,0.01
2020-11-18T04:01:02.817647+00:00,312,3,6,2,9,True,I know ,"The sooner we finish, the sooner we can cross the river on that boat! Let’s get to it!",86,encourage,,height,0.0,0.0,1,2,0.0
2020-11-18T04:01:08.599915+00:00,312,3,6,2,9,True,ok!,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,height,1.0,0.0,0.44682634883733874,2,0.01
2020-11-18T04:01:14.009253+00:00,312,3,6,2,9,True,ok,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,True,height,1.0,0.0,0.44682634883733874,2,0.11
2020-11-18T04:01:38.531435+00:00,312,3,6,2,9,True,yes chloconut I found out that,You have seen all the hints. Try your best to answer the question!,44,hint,True,height,0.403,0.0,0.48184012063854487,2,0.11
2020-11-18T04:01:47.231828+00:00,312,3,6,2,9,True,ok,You have seen all the hints. Try your best to answer the question!,44,hint,True,height,1.0,0.0,0.44682634883733874,2,0.11
2020-11-18T04:02:55.174935+00:00,312,3,6,2,9,True,ok,You have seen all the hints. Try your best to answer the question!,44,hint,True,height,1.0,0.0,0.44682634883733874,4,0.11
2020-11-18T04:04:40.572371+00:00,312,3,6,2,9,True,I know now!,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.0,0.0,1,0,0.01
2020-11-18T04:04:54.90907+00:00,312,3,6,2,9,True,we will get across the river in no time!,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,True,volume,0.0,0.238,0.48419366133786723,0,0.11
2020-11-18T22:49:33.062707+00:00,285,3,8,0,21,True,how can we find the chocalate,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,height,0.0,0.0,1,0,0.11
2020-11-18T23:55:20.697905+00:00,286,2,4,0,9,True,Can you help me,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,length,0.474,0.0,1,2,0.01
2020-11-18T23:49:26.066826+00:00,286,2,4,0,9,True,,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,height,0.0,0.0,0.0,2,0.11
2020-11-18T23:51:39.516876+00:00,286,2,4,0,9,True,I'm stuck,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,True,height,0.0,0.667,1,4,0.11
2020-11-18T23:59:34.30346+00:00,286,2,4,0,9,True,"I NEED A HINT,PLEASE!",:),51,nothing,,volume,0.0,0.0,1,8,0.0
2020-11-18T23:59:50.935337+00:00,286,2,4,0,9,True,Ummmmm,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.0,0.0,0.0,8,0.01
2020-11-19T00:01:06.182057+00:00,286,2,4,0,9,True,uh still have major prob,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,volume,0.0,0.0,0.4704028001467484,9,0.01
2020-11-19T00:02:39.787334+00:00,286,2,4,0,9,True,I.,:),51,nothing,,volume,0.0,0.0,0.48184012063854487,19,0.0
2020-11-19T00:02:45.183312+00:00,286,2,4,0,9,True,Can't,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,volume,0.0,0.0,0.4889324667702697,19,0.01
2020-11-19T00:04:12.865273+00:00,286,2,4,0,9,True,22,Think about how to calculate volume with multiplication.,28,hint,,volume,0.0,0.0,0.0,19,0.01
2020-11-19T00:04:43.402734+00:00,286,2,4,0,9,True,+22,Area = Length x Width = 6 x 5 = 30,45,hint,,volume,0.0,0.0,0.0,19,0.01
2020-11-19T00:04:49.759896+00:00,286,2,4,0,9,True,=44,Putting them together:,30,hint,,volume,0.0,0.0,0.0,19,0.01
2020-11-19T00:05:43.700267+00:00,286,2,4,0,9,True,18+18=36,You have seen all the hints. Try your best to answer the question!,44,hint,,volume,0.0,0.0,0.0,19,0.01
2020-11-19T00:07:24.7547+00:00,286,2,4,0,9,True,"U told me the answer already,Rainbow Glitter Yeti","To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,weight,0.0,0.0,1,0,0.01
2020-11-19T01:29:10.097496+00:00,290,2,3,3,16,True,i need help,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.73,0.0,1,1,0.01
2020-11-19T01:35:44.711611+00:00,290,2,3,3,16,True,still dont get it,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,volume,0.0,0.0,1,2,0.01
2020-11-19T01:31:28.515784+00:00,290,2,3,3,16,True,Help!!!!!!!!!!!!!,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.0,0.0,1,0,0.01
2020-11-19T01:33:44.73771+00:00,290,2,3,3,16,True,hint plz,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,volume,0.565,0.0,1,1,0.01
2020-11-19T01:49:27.854727+00:00,311,2,8,0,9,True,hint,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,length,0.0,0.0,1,4,0.01
2020-11-19T02:00:10.378031+00:00,292,2,4,3,14,True,hmm,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,height,0.0,0.0,0.3779521895347948,0,0.11
2020-11-19T02:00:27.944917+00:00,292,2,4,3,14,True,lets see,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,True,height,0.0,0.0,0.4709590111030945,0,0.11
2020-11-19T02:03:20.363696+00:00,292,2,4,3,14,True,what method should I use?,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.0,0.0,1,1,0.01
2020-11-19T02:03:59.612279+00:00,292,2,4,3,14,True,hmm,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,volume,0.0,0.0,0.3779521895347948,1,0.01
2020-11-19T02:04:43.394123+00:00,292,2,4,3,14,True,do you use addition?,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,volume,0.0,0.0,1,2,0.01
2020-11-19T02:06:21.000448+00:00,292,2,4,3,14,True,hmm,Think about how to calculate volume with multiplication.,28,hint,,volume,0.0,0.0,0.3779521895347948,5,0.01
2020-11-19T02:14:50.16214+00:00,294,2,4,0,11,True,ok,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,1.0,0.0,0.44682634883733874,2,0.01
2020-11-19T20:15:01.456673+00:00,301,3,4,0,27,True,ok,You can move your mouse close to the box to turn it into a chocolate!,37,hint,True,width,1.0,0.0,0.44682634883733874,1,0.11
2020-11-19T20:17:01.528109+00:00,301,3,4,0,27,True,2+3=,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.0,0.0,0.0,0,0.01
2020-11-19T20:18:36.78262+00:00,301,3,4,0,27,True,15x6,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,volume,0.0,0.0,0.0,0,0.01
2020-11-19T20:49:37.00142+00:00,300,4,7,1,15,True,okay,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,volume,1.0,0.0,0.4224901257246038,0,0.11
2020-11-19T23:37:02.841357+00:00,314,2,7,1,11,True,I think that 3 chocolates will fit in the height. What do you think?,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,height,0.185,0.0,1,0,0.11
2020-11-19T23:37:27.685059+00:00,314,2,7,1,11,True,5,You can move your mouse close to the box to turn it into a chocolate!,37,hint,True,width,0.0,0.0,0.0,0,0.11
2020-11-19T23:50:10.01486+00:00,313,2,6,1,20,True,what do i do,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.0,0.0,1,0,0.01
2020-11-19T23:50:18.028054+00:00,313,2,6,1,20,True,thx,I love a good challenge. Let’s regroup and think about this some more.,82,encourage,,height,1.0,0.0,0.2774956693216906,0,0.0
2020-11-19T23:50:30.985891+00:00,313,2,6,1,20,True,hmmm ur right,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,height,0.0,0.0,0.4561401378415214,0,0.01
2020-11-19T23:51:45.366918+00:00,313,2,6,1,20,True,are you ok?,You have seen all the hints. Try your best to answer the question!,44,hint,True,height,0.524,0.0,0.48246362487805655,0,0.11
2020-11-19T23:52:11.036596+00:00,313,2,6,1,20,True,we should get going,You have seen all the hints. Try your best to answer the question!,44,hint,,height,0.0,0.0,0.48419366133786723,0,0.01
2020-11-19T23:52:19.531735+00:00,313,2,6,1,20,True,okkkkkkkk,You have seen all the hints. Try your best to answer the question!,44,hint,,height,0.0,0.0,0.0,0,0.01
2020-11-19T23:52:37.33433+00:00,313,2,6,1,20,True,how do i do this,You can move your mouse close to the box to turn it into a chocolate!,37,hint,True,width,0.0,0.0,1,0,0.11
2020-11-19T23:56:48.707784+00:00,313,2,6,1,20,True,hi can i know more about u,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,weight,0.0,0.0,1,0,0.01
2020-11-19T23:57:15.333696+00:00,313,2,6,1,20,True,how do u do it,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",33,hint,,weight,0.0,0.0,1,0,0.01
2020-11-19T23:57:45.535994+00:00,313,2,6,1,20,True,is it 180,Weight of the box of chocolates,34,hint,,weight,0.0,0.0,0.47136514835516136,0,0.01
2020-11-19T23:58:48.591301+00:00,313,2,6,1,20,True,ok,You have seen all the hints. Try your best to answer the question!,44,hint,,comparison,1.0,0.0,0.44682634883733874,0,0.01
2020-11-19T23:50:40.065958+00:00,313,2,6,1,20,True,ok,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,,height,1.0,0.0,0.44682634883733874,0,0.01
2020-11-19T23:53:32.953455+00:00,313,2,6,1,20,True,can you give me a hint,Move your mouse along the width to count how many chocolates would fit along the width.,19,hint,,width,0.0,0.0,1,0,0.01
2020-11-19T23:53:53.012869+00:00,313,2,6,1,20,True,how many is it,"By sliding the chocolate along the width of the box and using the chocolate as a reference, you will find that the width fits 5 chocolates.",20,hint,,width,0.0,0.0,1,0,0.01
2020-11-19T23:54:25.394312+00:00,313,2,6,1,20,True,wow,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,length,1.0,0.0,0.392373213527229,0,0.01
2020-11-19T23:54:38.390686+00:00,313,2,6,1,20,True,how many is it,Move your mouse along the length to count how many chocolates would fit along the length.,22,hint,,length,0.0,0.0,1,0,0.01
2020-11-19T23:54:43.841767+00:00,313,2,6,1,20,True,ook,"By sliding the chocolate along the length of the box and using the chocolate as a reference, you will find that the length fits 6 chocolates",23,hint,,length,0.0,0.0,0.3698235356336999,0,0.01
2020-11-19T23:54:57.945761+00:00,313,2,6,1,20,True,wow how r u so good',You have seen all the hints. Try your best to answer the question!,44,hint,,length,0.778,0.0,1,0,0.01
2020-11-19T23:58:35.024199+00:00,313,2,6,1,20,True,ok and,"Because 180 is smaller than 200, you should be safe to board the boat with the chocolates.",36,hint,,comparison,0.688,0.0,0.44682634883733874,0,0.01
2020-11-19T23:58:18.588758+00:00,313,2,6,1,20,True,what does this mean,"Remember that, the weight of the box of chocolates can’t be more than 200 ounces.",39,hint,,comparison,0.0,0.0,1,0,0.01
2020-11-20T00:28:37.359397+00:00,316,2,2,6,16,True,can i have a hint?,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.0,0.0,1,0,0.01
2020-11-21T18:23:12.117097+00:00,320,3,6,1,17,True,Hi! I am doing great. I don't need help,:),51,nothing,True,weight,0.377,0.194,1,0,0.1
2020-11-21T18:23:26.278977+00:00,320,3,6,1,17,True,;),"Think of what equation to use to calculate the total weight, when you know the number of chocolate and how much each chocolate weighs.",69,question,True,weight,1.0,0.0,0.0,0,0.1
2020-11-21T18:50:04.803285+00:00,321,3,8,0,13,True,How do I place the chocolates?,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.0,0.0,1,0,0.01
2020-11-21T18:53:08.796644+00:00,321,3,8,0,13,True,"If I put a chocolate on the height of the box, it does not stay there.",Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,height,0.0,0.0,0.48184012063854487,4,0.01
2020-11-21T18:55:09.694476+00:00,321,3,8,0,13,True,t,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,,height,0.0,0.0,0.3831415821217886,6,0.01
2020-11-21T19:24:24.785908+00:00,322,3,8,0,10,True,I think the length,You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,length,0.0,0.0,0.48746452148106734,0,0.11
2020-11-21T19:29:38.260586+00:00,323,2,3,2,15,True,3,You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,length,0.0,0.0,0.0,1,0.11
2020-11-21T19:31:04.131504+00:00,323,2,3,2,15,True,is the answer 6?,"By sliding the chocolate along the length of the box and using the chocolate as a reference, you will find that the length fits 6 chocolates",23,hint,,length,0.0,0.0,1,2,0.01
2020-11-21T19:32:15.890657+00:00,323,2,3,2,15,True,i dont think i know the ounces,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,weight,0.0,0.0,1,0,0.01
2020-11-21T19:24:39.577549+00:00,322,3,8,0,10,True,Thanks!,Hm... let's keep thinking!,88,question,True,length,1.0,0.0,0.42358973262049815,0,0.1
2020-11-21T19:30:24.87725+00:00,323,2,3,2,15,True,i dont think i know the length,Move your mouse along the length to count how many chocolates would fit along the length.,22,hint,,length,0.0,0.0,1,1,0.01
2020-11-22T19:00:11.569908+00:00,327,4,6,0,21,True,Hi!,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,height,0.0,0.0,0.3547562197810281,0,0.11
2020-11-22T20:00:53.602974+00:00,330,2,4,0,25,True,no not helpful,:),51,nothing,,height,0.0,0.819,1,11,0.0
2020-11-22T20:01:06.914092+00:00,330,2,4,0,25,True,no,"If we put our minds together, we can figure this problem out!",77,encourage,,height,0.0,1.0,0.4683999442673494,11,0.0
2020-11-22T20:03:37.948087+00:00,330,2,4,0,25,True,ask what,This problem doesn’t stand a chance against us!,87,encourage,,length,0.0,0.0,1,1,0.0
2020-11-22T20:03:53.482591+00:00,330,2,4,0,25,True,no,This problem doesn’t stand a chance against us!,87,encourage,,length,0.0,1.0,0.4683999442673494,1,0.0
2020-11-22T19:59:18.959674+00:00,330,2,4,0,25,True,,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.0,0.0,0.0,9,0.01
2020-11-22T20:01:16.442064+00:00,330,2,4,0,25,True,no,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,height,0.0,1.0,0.4683999442673494,11,0.01
2020-11-22T22:14:26.468821+00:00,331,3,3,1,27,False,do we use multiplucation or ADDITION,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,height,0.0,0.0,1,3,0.11
2020-11-23T02:49:08.237996+00:00,334,2,1,6,11,True, I can't find if the answer 66 ,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,volume,0.0,0.0,1,5,0.11
2020-11-23T19:33:13.747479+00:00,318,3,2,4,13,True,how many,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.0,0.0,1,0,0.01
2020-11-23T19:33:29.575036+00:00,318,3,2,4,13,True,tell me the answer xDDD,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,True,height,0.0,0.0,1,0,0.11
2020-11-23T21:43:56.90662+00:00,350,3,4,1,15,True,cool,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,volume,1.0,0.0,0.4258431550180942,0,0.11
2020-11-23T21:45:47.562691+00:00,350,3,4,1,15,True,how many ounces does it weigh,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,weight,0.0,0.0,1,1,0.01
2020-11-23T21:59:46.958595+00:00,351,3,3,4,13,True,I need to know what 15x18 is.,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,volume,0.0,0.0,1,0,0.11
2020-11-23T22:05:12.727702+00:00,351,3,3,4,13,True,I think 720 is the answer,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,True,volume,0.0,0.0,1,2,0.11
2020-11-23T22:07:09.823363+00:00,351,3,3,4,13,True,I don't get the equation.,:),51,nothing,,volume,0.0,0.0,1,4,0.0
2020-11-23T22:07:27.713282+00:00,351,3,3,4,13,True,can you help me with the equation?,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,volume,0.31,0.0,1,4,0.01
2020-11-24T18:17:57.088087+00:00,360,3,4,3,15,True,"I've measured the box, I think it's 9.",You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,length,0.0,0.0,0.48746452148106734,2,0.11
2020-11-24T18:18:13.675963+00:00,357,2,3,0,18,True,I did it.! yay,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,height,0.649,0.0,0.48184012063854487,2,0.01
2020-11-24T18:09:23.385832+00:00,358,4,2,1,17,True,ok,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,height,1.0,0.0,0.44682634883733874,0,0.11
2020-11-24T18:10:11.230675+00:00,358,4,2,1,17,True,i´m kind of stuck,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,True,height,0.0,0.433,1,0,0.11
2020-11-24T18:10:31.452912+00:00,358,4,2,1,17,True,ok thank you sid,Hm... let's keep thinking!,88,question,True,height,0.701,0.0,0.48246362487805655,0,0.1
2020-11-24T18:12:33.185573+00:00,358,4,2,1,17,True,,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,volume,0.0,0.0,0.0,0,0.11
2020-11-24T18:13:34.701542+00:00,358,4,2,1,17,True, I need help,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,True,volume,0.73,0.0,1,4,0.11
2020-11-24T18:15:06.917882+00:00,358,4,2,1,17,True, Thanks that was kind of helpfull,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,volume,0.367,0.0,0.47693481912195934,4,0.01
2020-11-24T18:16:43.568214+00:00,357,2,3,0,18,True,thank you cat bug,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.455,0.0,0.48246362487805655,0,0.01
2020-11-24T18:17:02.95531+00:00,358,4,2,1,17,True,This question is just to hard!,Think about how to calculate volume with multiplication.,28,hint,,volume,0.0,0.253,1,9,0.01
