,Unnamed: 0,user_id,input_message_kid,stage,total_attempts_in_stage,grade_norm,pre-score_norm,stage_norm,failed_attempts_norm,pos_norm,neg_norm,hel_norm,anxiety_norm,action,output,postive_feedback,reward,grade,completed,pre,post,adjusted_score,anxiety,time_stored,action_number,p_hint,p_nothing,p_encourage,p_question
442,691,366,bruh i know that,2.0,1.0,0.0,-0.75,-0.33333333,-0.9,-1.0,-1.0,1.0,0.0,0,Move your mouse along the length to count how many chocolates would fit along the length.,None,0.01,3,True,1,0,0,27,"11-24-2020-13:56:43-PST
",442,0.849,0.086,0.054,0.011
443,692,366,OK!,2.0,1.0,0.0,-0.75,-0.33333333,-0.9,1.0,-1.0,-0.10634729999999999,0.0,0,"By sliding the chocolate along the length of the box and using the chocolate as a reference, you will find that the length fits 6 chocolates",None,0.01,3,True,1,0,0,27,"11-24-2020-13:56:43-PST
",443,0.798,0.021,0.091,0.09
444,693,366,ok thanks,3.0,2.0,0.0,-0.75,0.0,-0.8,1.0,-1.0,-0.10634729999999999,0.0,1,:),True,0.1,3,True,1,0,0,27,"11-24-2020-13:56:43-PST
",444,0.792,0.021,0.075,0.112
445,694,366,oh no,3.0,2.0,0.0,-0.75,0.0,-0.8,-1.0,0.376,-0.06320011,0.0,0,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",None,0.01,3,True,1,0,0,27,"11-24-2020-13:56:43-PST
",445,0.796,0.114,0.074,0.016
446,695,366,ok.. and?,3.0,2.0,0.0,-0.75,0.0,-0.8,-1.0,-1.0,-0.10634729999999999,0.0,0,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",None,0.01,3,True,1,0,0,27,"11-24-2020-13:56:43-PST
",446,0.952,0.026,0.013,0.009
447,696,366,and then?,3.0,2.0,0.0,-0.75,0.0,-0.8,-1.0,-1.0,-0.12619233,0.0,0,Think about how to calculate volume with multiplication.,None,0.01,3,True,1,0,0,27,"11-24-2020-13:56:43-PST
",447,0.953,0.025,0.013,0.009
448,697,366,help plz,3.0,2.0,0.0,-0.75,0.0,-0.8,1.0,-1.0,1.0,0.0,0,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,None,0.01,3,True,1,0,0,27,"11-24-2020-13:56:43-PST
",448,0.668,0.114,0.132,0.086
449,698,366,hmm,3.0,2.0,0.0,-0.75,0.0,-0.8,-1.0,-1.0,-0.24409562,0.0,0,Area = Length x Width = 6 x 5 = 30,None,0.01,3,True,1,0,0,27,"11-24-2020-13:56:43-PST
",449,0.958,0.021,0.012,0.009
450,699,366,ohhh,3.0,2.0,0.0,-0.75,0.0,-0.8,-1.0,-1.0,-0.26974302,0.0,0,Putting them together:,None,0.01,3,True,1,0,0,27,"11-24-2020-13:56:43-PST
",450,0.959,0.02,0.012,0.009
451,700,366,thanks,,,0.0,-0.75,0.0,-0.8,1.0,-1.0,-0.15282053,0.0,0,You have seen all the hints. Try your best to answer the question!,None,-0.132,3,True,1,0,0,27,"11-24-2020-13:56:43-PST
",451,0.795,0.019,0.072,0.114
452,701,367,can you help me,1.0,1.0,1.0,-0.25,-0.66666667,-0.9,-0.052000000000000005,-1.0,1.0,0.05555556,0,You can move your mouse close to the box to turn it into a chocolate!,True,0.11,4,True,3,3,3,28,"11-24-2020-14:23:40-PST
",452,0.883,0.033,0.072,0.012
453,702,367,ok,2.0,3.0,1.0,-0.25,-0.33333333,-0.7,1.0,-1.0,-0.10634729999999999,0.05555556,0,You can move your mouse close to the box to turn it into a chocolate!,True,0.11,4,True,3,3,3,28,"11-24-2020-14:23:40-PST
",453,0.869,0.015,0.05,0.066
454,703,367,can you give me the answer,,,1.0,-0.25,0.33333333,-0.1,-1.0,-1.0,1.0,0.05555556,0,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",True,3.072,4,True,3,3,3,28,"11-24-2020-14:23:40-PST
",454,0.845,0.11,0.033,0.012
455,704,377,I need help. Can you help me?,3.0,4.0,-1.0,0.0,0.0,-0.6,0.14800000000000002,-1.0,1.0,-0.38888889,0,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",None,0.01,2,True,4,6,2,20,"11-24-2020-17:26:42-PST
",455,0.719,0.114,0.131,0.036
456,705,377,Not very helpful. Can you give me the equation that leads me to the answer,3.0,4.0,-1.0,0.0,0.0,-0.6,-1.0,-0.6920000000000001,1.0,-0.38888889,0,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,None,0.01,2,True,4,6,2,20,"11-24-2020-17:26:42-PST
",456,0.743,0.165,0.078,0.014
457,706,377,With numbers please,,,-1.0,0.0,0.0,-0.6,0.07,-1.0,-0.10849452,-0.38888889,1,:),None,1.975,2,True,4,6,2,20,"11-24-2020-17:26:42-PST
",457,0.846,0.044,0.072,0.038
458,707,341,i don't know the answer,4.0,3.0,-1.0,0.0,0.33333333,-0.7,-1.0,-1.0,1.0,-0.11111111,0,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",None,0.01,2,True,4,5,1,25,"11-25-2020-06:19:09-PST
",458,0.802,0.11,0.073,0.015
459,708,341,we divide/,,,-1.0,0.0,0.33333333,-0.7,-1.0,-1.0,-0.03161268,-0.11111111,0,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",None,0.985,2,True,4,5,1,25,"11-25-2020-06:19:09-PST
",459,0.908,0.042,0.036,0.014
460,709,382,hi,0.0,10.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,-0.29048756,-0.33333333,0,You can move your mouse close to the box to turn it into a chocolate!,True,0.11,4,True,4,7,3,21,"11-25-2020-16:19:38-PST
",460,0.967,0.019,0.009,0.005
461,710,382,okay,0.0,10.0,1.0,0.0,-1.0,0.0,1.0,-1.0,-0.15501975,-0.33333333,3,Hm... let's keep thinking!,True,0.1,4,True,4,7,3,21,"11-25-2020-16:19:38-PST
",461,0.868,0.024,0.069,0.039
462,711,382,i need help,0.0,10.0,1.0,0.0,-1.0,0.0,0.46,-1.0,1.0,-0.33333333,2,"You’ve just about got it. Don’t give up, yet!",True,0.1,4,True,4,7,3,21,"11-25-2020-16:19:38-PST
",462,0.779,0.103,0.096,0.022
463,712,382,,0.0,10.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.33333333,0,Move your mouse along the height to count how many chocolates would fit along the height.,True,0.11,4,True,4,7,3,21,"11-25-2020-16:19:38-PST
",463,0.979,0.008,0.007,0.006
464,713,382,3,0.0,10.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.33333333,0,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",True,0.11,4,True,4,7,3,21,"11-25-2020-16:19:38-PST
",464,0.979,0.008,0.007,0.006
465,714,382,next,0.0,10.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,-0.14410816,-0.33333333,0,You have seen all the hints. Try your best to answer the question!,None,0.01,4,True,4,7,3,21,"11-25-2020-16:19:38-PST
",465,0.961,0.023,0.011,0.005
466,715,382,okay,,,1.0,0.0,0.0,-0.8,1.0,-1.0,-0.15501975,-0.33333333,0,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",None,2.946,4,True,4,7,3,21,"11-25-2020-16:19:38-PST
",466,0.899,0.011,0.033,0.057
467,716,383,i dont know thevanswer,0.0,2.0,1.0,-0.25,-1.0,-0.8,-1.0,-1.0,1.0,0.16666667,0,You can move your mouse close to the box to turn it into a chocolate!,None,0.01,4,True,3,5,5,30,"11-25-2020-17:00:18-PST
",467,0.836,0.076,0.079,0.009
468,717,383,i dont know the length,2.0,8.0,1.0,-0.25,-0.33333333,-0.2,-1.0,-1.0,1.0,0.16666667,0,You can move your mouse close to the box to turn it into a chocolate!,True,0.11,4,True,3,5,5,30,"11-25-2020-17:00:18-PST
",468,0.795,0.12,0.073,0.012
469,718,383,i dont know the answer,3.0,77.0,1.0,-0.25,0.0,6.7,-1.0,-1.0,1.0,0.16666667,0,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",True,0.11,4,True,3,5,5,30,"11-25-2020-17:00:18-PST
",469,0.056,0.842,0.047,0.055
470,719,383,i need the answer,3.0,77.0,1.0,-0.25,0.0,6.7,-1.0,-1.0,1.0,0.16666667,1,:),None,0.0,4,True,3,5,5,30,"11-25-2020-17:00:18-PST
",470,0.056,0.842,0.047,0.055
471,720,383,i need help \,3.0,77.0,1.0,-0.25,0.0,6.7,0.46,-1.0,1.0,0.16666667,1,:),None,0.0,4,True,3,5,5,30,"11-25-2020-17:00:18-PST
",471,0.05,0.818,0.047,0.085
472,721,383,can you help me please,3.0,77.0,1.0,-0.25,0.0,6.7,0.25,-1.0,1.0,0.16666667,1,:),None,0.0,4,True,3,5,5,30,"11-25-2020-17:00:18-PST
",472,0.054,0.815,0.046,0.085
473,722,383, help,3.0,77.0,1.0,-0.25,0.0,6.7,1.0,-1.0,1.0,0.16666667,1,:),None,0.0,4,True,3,5,5,30,"11-25-2020-17:00:18-PST
",473,0.044,0.821,0.048,0.087
474,723,383,help,3.0,77.0,1.0,-0.25,0.0,6.7,1.0,-1.0,1.0,0.16666667,1,:),None,0.0,4,True,3,5,5,30,"11-25-2020-17:00:18-PST
",474,0.044,0.821,0.048,0.087
475,724,383,i need help,3.0,77.0,1.0,-0.25,0.0,6.7,0.46,-1.0,1.0,0.16666667,1,:),None,0.0,4,True,3,5,5,30,"11-25-2020-17:00:18-PST
",475,0.05,0.818,0.047,0.085
476,725,383,i need a hint,3.0,77.0,1.0,-0.25,0.0,6.7,-1.0,-1.0,1.0,0.16666667,1,:),True,0.1,4,True,3,5,5,30,"11-25-2020-17:00:18-PST
",476,0.056,0.842,0.047,0.055
477,726,383,hint,3.0,77.0,1.0,-0.25,0.0,6.7,-1.0,-1.0,1.0,0.16666667,1,:),None,0.0,4,True,3,5,5,30,"11-25-2020-17:00:18-PST
",477,0.056,0.842,0.047,0.055
478,727,383,no,3.0,77.0,1.0,-0.25,0.0,6.7,-1.0,1.0,-0.06320011,0.16666667,2,You’re super close! Let’s think about this a little more and try again.,None,0.0,4,True,3,5,5,30,"11-25-2020-17:00:18-PST
",478,0.034,0.881,0.043,0.042
479,728,383,hint,,,1.0,-0.25,0.0,6.7,-1.0,-1.0,1.0,0.16666667,2,I know we can do this together. Keep thinking!,None,4.9620000000000015,4,True,3,5,5,30,"11-25-2020-17:00:18-PST
",479,0.056,0.842,0.047,0.055
480,729,385,I do not need help right now,1.0,3.0,1.0,-0.5,-0.66666667,-0.7,-1.0,-0.37799999999999995,1.0,-0.66666667,0,You can move your mouse close to the box to turn it into a chocolate!,True,0.11,4,True,2,3,1,15,"11-25-2020-17:10:26-PST
",480,0.877,0.091,0.024,0.008
481,730,385,I need a hint,1.0,3.0,1.0,-0.5,-0.66666667,-0.7,-1.0,-1.0,1.0,-0.66666667,0,Move your mouse along the width to count how many chocolates would fit along the width.,None,0.01,4,True,2,3,1,15,"11-25-2020-17:10:26-PST
",481,0.908,0.068,0.017,0.007
482,731,385,I am still here,3.0,2.0,1.0,-0.5,0.0,-0.8,-1.0,-1.0,-0.03631976,-0.66666667,0,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",None,0.01,4,True,2,3,1,15,"11-25-2020-17:10:26-PST
",482,0.977,0.009,0.008,0.006
483,732,385,What does that mean,3.0,2.0,1.0,-0.5,0.0,-0.8,-1.0,-1.0,1.0,-0.66666667,0,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,None,0.01,4,True,2,3,1,15,"11-25-2020-17:10:26-PST
",483,0.931,0.05,0.012,0.007
484,733,385,what is the answer,,,1.0,-0.5,0.0,-0.8,-1.0,-1.0,1.0,-0.66666667,0,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",None,0.946,4,True,2,3,1,15,"11-25-2020-17:10:26-PST
",484,0.931,0.05,0.012,0.007
485,734,387,What is the hint?,2.0,2.0,1.0,0.5,-0.33333333,-0.8,-1.0,-1.0,1.0,-0.55555556,0,You can move your mouse close to the box to turn it into a chocolate!,True,0.11,4,True,6,7,1,17,"11-27-2020-09:06:49-PST
",485,0.95,0.031,0.01,0.009
486,735,387,what are some pointers?,,,1.0,0.5,0.0,-0.9,-1.0,-1.0,1.0,-0.55555556,0,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",True,1.085,4,True,6,7,1,17,"11-27-2020-09:06:49-PST
",486,0.962,0.02,0.009,0.009
487,736,390,what is this song,2.0,1.0,0.0,0.75,-0.33333333,-0.9,-1.0,-1.0,1.0,-0.88888889,0,You can move your mouse close to the box to turn it into a chocolate!,None,0.01,3,True,7,7,1,11,"11-27-2020-09:54:18-PST
",487,0.945,0.033,0.015,0.007
488,737,390,what is 3 * 5 *6,3.0,1.0,0.0,0.75,0.0,-0.9,-1.0,-1.0,1.0,-0.88888889,0,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",None,0.01,3,True,7,7,1,11,"11-27-2020-09:54:18-PST
",488,0.95,0.031,0.01,0.009
489,738,390,how much do we weigh together,,,0.0,0.75,0.66666667,-0.9,-1.0,-1.0,1.0,-0.88888889,0,"Remember that, the weight of the box of chocolates can’t be more than 200 ounces.",None,0.972,3,True,7,7,1,11,"11-27-2020-09:54:18-PST
",489,0.955,0.026,0.01,0.009
490,739,104,yes i am still here i dont need help at the moment ,,,0.0,0.25,-1.0,-0.7,-0.584,-0.652,1.0,-0.77777778,0,You can move your mouse close to the box to turn it into a chocolate!,None,2.998,3,True,5,8,3,13,"11-27-2020-10:04:56-PST
",490,0.831,0.084,0.075,0.01
491,740,391,i need help,3.0,17.0,0.0,0.0,0.0,0.7,0.46,-1.0,1.0,-0.5,2,The people in the village need you! Keep working hard.,None,0.0,3,True,4,6,3,18,"11-27-2020-11:00:26-PST
",491,0.381,0.446,0.112,0.061
492,741,391,what do I multiply to get the answer,3.0,17.0,0.0,0.0,0.0,0.7,-1.0,-1.0,1.0,-0.5,1,:),None,0.0,3,True,4,6,3,18,"11-27-2020-11:00:26-PST
",492,0.375,0.532,0.078,0.015
493,742,391,i am stuck,3.0,17.0,0.0,0.0,0.0,0.7,-1.0,0.33399999999999996,1.0,-0.5,2,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,True,0.1,3,True,4,6,3,18,"11-27-2020-11:00:26-PST
",493,0.079,0.848,0.061,0.012
494,743,391,i am confused,3.0,17.0,0.0,0.0,0.0,0.7,-1.0,0.39399999999999996,1.0,-0.5,1,:),None,0.0,3,True,4,6,3,18,"11-27-2020-11:00:26-PST
",494,0.073,0.857,0.058,0.012
495,744,391,how do I multiply the numbers,3.0,17.0,0.0,0.0,0.0,0.7,-1.0,-1.0,1.0,-0.5,0,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",None,0.01,3,True,4,6,3,18,"11-27-2020-11:00:26-PST
",495,0.375,0.532,0.078,0.015
496,745,391,i dont understand how to add the sides,,,0.0,0.0,0.0,0.7,-1.0,-1.0,1.0,-0.5,1,:),None,2.988,3,True,4,6,3,18,"11-27-2020-11:00:26-PST
",496,0.375,0.532,0.078,0.015
497,746,388,I need more help.,0.0,4.0,-1.0,0.0,-1.0,-0.6,0.198,-1.0,1.0,-0.22222222,0,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",True,0.11,2,True,4,4,0,23,"11-27-2020-11:36:31-PST
",497,0.527,0.161,0.286,0.026
498,747,388,Thanks,0.0,4.0,-1.0,0.0,-1.0,-0.6,1.0,-1.0,-0.15282053,-0.22222222,2,We’re almost there! We’re so close to getting to cross the river and saving the villagers from the fire.,True,0.1,2,True,4,4,0,23,"11-27-2020-11:36:31-PST
",498,0.573,0.026,0.263,0.138
499,748,388,I'm not doing to good.,3.0,10.0,-1.0,0.0,0.0,0.0,-1.0,-0.248,-0.03631976,-0.22222222,0,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",None,0.01,2,True,4,4,0,23,"11-27-2020-11:36:31-PST
",499,0.447,0.392,0.134,0.027
500,749,388,I need help.,3.0,10.0,-1.0,0.0,0.0,0.0,0.46,-1.0,1.0,-0.22222222,3,Hm… I suggest thinking about the concept of a unit cube and the volume of a unit cube. It may remind you of what you need in order to calculate the volume of the box!,None,0.0,2,True,4,4,0,23,"11-27-2020-11:36:31-PST
",500,0.334,0.366,0.209,0.091
501,750,388,I will put the choclets in the box then cont them.,0.0,4.0,-1.0,0.0,-1.0,-0.6,-1.0,-1.0,-0.03631976,-0.22222222,0,You can move your mouse close to the box to turn it into a chocolate!,None,0.01,2,True,4,4,0,23,"11-27-2020-11:36:31-PST
",501,0.823,0.062,0.101,0.014
502,751,388,I need some pointers please.,0.0,4.0,-1.0,0.0,-1.0,-0.6,-0.132,-1.0,1.0,-0.22222222,0,Move your mouse along the height to count how many chocolates would fit along the height.,None,0.01,2,True,4,4,0,23,"11-27-2020-11:36:31-PST
",502,0.562,0.158,0.26,0.02
503,752,388,I need some help.,2.0,3.0,-1.0,0.0,-0.33333333,-0.7,0.14800000000000002,-1.0,1.0,-0.22222222,0,You can move your mouse close to the box to turn it into a chocolate!,True,0.11,2,True,4,4,0,23,"11-27-2020-11:36:31-PST
",503,0.602,0.138,0.21,0.05
504,753,388,18 + 18 + 15 + 15 =66,3.0,10.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.22222222,0,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,None,0.01,2,True,4,4,0,23,"11-27-2020-11:36:31-PST
",504,0.89,0.041,0.05,0.019
505,754,388,I'm doing the math on my wight broad.,3.0,10.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.03631976,-0.22222222,0,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",None,0.01,2,True,4,4,0,23,"11-27-2020-11:36:31-PST
",505,0.796,0.116,0.073,0.015
506,755,388,How am I ever going to do this.,3.0,10.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-0.22222222,0,Think about how to calculate volume with multiplication.,None,0.01,2,True,4,4,0,23,"11-27-2020-11:36:31-PST
",506,0.42,0.421,0.14,0.019
507,756,388,I need help.,3.0,10.0,-1.0,0.0,0.0,0.0,0.46,-1.0,1.0,-0.22222222,1,:),None,0.0,2,True,4,4,0,23,"11-27-2020-11:36:31-PST
",507,0.334,0.366,0.209,0.091
508,757,388,I need to get unstuck.,3.0,10.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.03631976,-0.22222222,0,Area = Length x Width = 6 x 5 = 30,None,0.01,2,True,4,4,0,23,"11-27-2020-11:36:31-PST
",508,0.796,0.116,0.073,0.015
509,758,388,THANK YOU SO MUCH!,3.0,10.0,-1.0,0.0,0.0,0.0,-0.036000000000000004,-1.0,-0.03305731,-0.22222222,0,Putting them together:,None,0.01,2,True,4,4,0,23,"11-27-2020-11:36:31-PST
",509,0.714,0.1,0.117,0.069
510,759,388,Im still here,,,-1.0,0.0,0.66666667,-0.9,-1.0,-1.0,-0.059194399999999994,-0.22222222,2,"This problem is tough, but I know that we can finish it if we think hard enough. Keep trying!",None,-0.129,2,True,4,4,0,23,"11-27-2020-11:36:31-PST
",510,0.905,0.03,0.044,0.021
511,760,393, what is 30 x 3,3.0,3.0,0.0,-0.25,0.0,-0.7,-1.0,-1.0,1.0,-0.66666667,1,:),None,0.0,3,True,3,5,3,15,"11-27-2020-14:22:29-PST
",511,0.883,0.078,0.028,0.011
512,761,393,wot is the height,0.0,2.0,0.0,-0.25,-1.0,-0.8,-1.0,-1.0,-0.11777015,-0.66666667,0,You can move your mouse close to the box to turn it into a chocolate!,None,0.01,3,True,3,5,3,15,"11-27-2020-14:22:29-PST
",512,0.947,0.03,0.014,0.009
513,762,393,i ned help,0.0,2.0,0.0,-0.25,-1.0,-0.8,0.46,-1.0,1.0,-0.66666667,0,Move your mouse along the height to count how many chocolates would fit along the height.,True,0.11,3,True,3,5,3,15,"11-27-2020-14:22:29-PST
",513,0.769,0.065,0.147,0.019
514,763,393,help,2.0,3.0,0.0,-0.25,-0.33333333,-0.7,1.0,-1.0,1.0,-0.66666667,0,You can move your mouse close to the box to turn it into a chocolate!,True,0.11,3,True,3,5,3,15,"11-27-2020-14:22:29-PST
",514,0.734,0.075,0.11,0.081
515,764,393,wot do i do,3.0,3.0,0.0,-0.25,0.0,-0.7,-1.0,-1.0,1.0,-0.66666667,0,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",None,0.01,3,True,3,5,3,15,"11-27-2020-14:22:29-PST
",515,0.883,0.078,0.028,0.011
516,765,393,o90,,,0.0,-0.25,0.33333333,-0.8,-1.0,-1.0,-1.0,-0.66666667,0,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",None,2.946,3,True,3,5,3,15,"11-27-2020-14:22:29-PST
",516,0.968,0.01,0.01,0.012
517,766,395,ok,3.0,9.0,-1.0,-0.25,0.0,-0.1,1.0,-1.0,-0.10634729999999999,-0.61111111,0,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",None,0.01,2,True,3,3,1,16,"11-27-2020-14:55:34-PST
",517,0.609,0.066,0.14,0.185
518,767,395,how big is a chocolate,3.0,9.0,-1.0,-0.25,0.0,-0.1,-1.0,-1.0,1.0,-0.61111111,0,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",None,0.01,2,True,3,3,1,16,"11-27-2020-14:55:34-PST
",518,0.534,0.354,0.096,0.016
519,768,395,how do you find the total,3.0,9.0,-1.0,-0.25,0.0,-0.1,-1.0,-1.0,1.0,-0.61111111,0,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,None,0.01,2,True,3,3,1,16,"11-27-2020-14:55:34-PST
",519,0.534,0.354,0.096,0.016
520,769,395,what's the answer,3.0,9.0,-1.0,-0.25,0.0,-0.1,-1.0,-1.0,1.0,-0.61111111,2,You’re super close! Let’s think about this a little more and try again.,True,0.1,2,True,3,3,1,16,"11-27-2020-14:55:34-PST
",520,0.534,0.354,0.096,0.016
521,770,395,i,3.0,9.0,-1.0,-0.25,0.0,-0.1,-1.0,-1.0,-0.03631976,-0.61111111,0,Think about how to calculate volume with multiplication.,None,0.01,2,True,3,3,1,16,"11-27-2020-14:55:34-PST
",521,0.846,0.1,0.042,0.012
522,771,395,I need the chocolates to help figure,3.0,9.0,-1.0,-0.25,0.0,-0.1,-0.298,-1.0,1.0,-0.61111111,0,Area = Length x Width = 6 x 5 = 30,None,0.01,2,True,3,3,1,16,"11-27-2020-14:55:34-PST
",522,0.501,0.334,0.139,0.026
523,772,395,what's 90,4.0,3.0,-1.0,-0.25,0.33333333,-0.7,-1.0,-1.0,1.0,-0.61111111,0,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",None,0.01,2,True,3,3,1,16,"11-27-2020-14:55:34-PST
",523,0.795,0.121,0.07,0.014
524,773,395,what,4.0,3.0,-1.0,-0.25,0.33333333,-0.7,-1.0,-1.0,1.0,-0.61111111,0,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",True,0.11,2,True,3,3,1,16,"11-27-2020-14:55:34-PST
",524,0.795,0.121,0.07,0.014
525,774,395,i,,,-1.0,-0.25,0.33333333,-0.7,-1.0,-1.0,-0.03631976,-0.61111111,0,Weight of the box of chocolates,None,0.907,2,True,3,3,1,16,"11-27-2020-14:55:34-PST
",525,0.914,0.046,0.026,0.014
526,775,398,I am stuck,0.0,2.0,-1.0,-0.25,-1.0,-0.8,-1.0,0.33399999999999996,1.0,-0.27777778,0,You can move your mouse close to the box to turn it into a chocolate!,True,0.11,2,True,3,2,1,22,"11-27-2020-15:28:48-PST
",526,0.169,0.548,0.267,0.016
527,776,398,what is next,0.0,2.0,-1.0,-0.25,-1.0,-0.8,-1.0,-1.0,1.0,-0.27777778,2,You’re doing a great job so far. Just keep trying!,True,0.1,2,True,3,2,1,22,"11-27-2020-15:28:48-PST
",527,0.532,0.24,0.214,0.014
528,777,398,I got it,0.0,2.0,-1.0,-0.25,-1.0,-0.8,-1.0,-1.0,-0.03631976,-0.27777778,0,Move your mouse along the height to count how many chocolates would fit along the height.,True,0.11,2,True,3,2,1,22,"11-27-2020-15:28:48-PST
",528,0.794,0.071,0.116,0.019
529,778,398,I need help,4.0,5.0,-1.0,-0.25,0.33333333,-0.5,0.46,-1.0,1.0,-0.27777778,2,"The sooner we finish, the sooner we can cross the river on that boat! Let’s get to it!",None,0.0,2,True,3,2,1,22,"11-27-2020-15:28:48-PST
",529,0.434,0.229,0.2,0.137
530,779,398,I don't get it,4.0,5.0,-1.0,-0.25,0.33333333,-0.5,-1.0,-1.0,1.0,-0.27777778,0,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",None,0.01,2,True,3,2,1,22,"11-27-2020-15:28:48-PST
",530,0.524,0.327,0.126,0.023
531,780,398,90%2?,4.0,5.0,-1.0,-0.25,0.33333333,-0.5,-1.0,-1.0,-1.0,-0.27777778,0,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",None,0.01,2,True,3,2,1,22,"11-27-2020-15:28:48-PST
",531,0.888,0.027,0.049,0.036
532,781,398,ok thanks,,,-1.0,-0.25,0.33333333,-0.5,1.0,-1.0,-0.10634729999999999,-0.27777778,0,Weight of the box of chocolates,None,0.946,2,True,3,2,1,22,"11-27-2020-15:28:48-PST
",532,0.506,0.026,0.143,0.325
533,782,404,i need help,3.0,42.0,0.0,-0.5,0.0,3.2,0.46,-1.0,1.0,0.0,0,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",None,0.01,3,True,2,8,6,27,"11-27-2020-18:04:29-PST
",533,0.052,0.855,0.074,0.019
534,783,404,*I,3.0,42.0,0.0,-0.5,0.0,3.2,-1.0,-1.0,-0.03631976,0.0,0,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,None,0.01,3,True,2,8,6,27,"11-27-2020-18:04:29-PST
",534,0.075,0.858,0.055,0.012
535,784,404,oof,3.0,42.0,0.0,-0.5,0.0,3.2,-1.0,-1.0,-0.32585770000000003,0.0,2,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,None,0.0,3,True,2,8,6,27,"11-27-2020-18:04:29-PST
",535,0.085,0.85,0.053,0.012
536,785,404,help,3.0,42.0,0.0,-0.5,0.0,3.2,1.0,-1.0,1.0,0.0,0,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",None,0.01,3,True,2,8,6,27,"11-27-2020-18:04:29-PST
",536,0.054,0.836,0.083,0.027
537,786,404,okay so uh,0.0,3.0,0.0,-0.5,-1.0,-0.7,-0.026000000000000002,-1.0,-0.03305731,0.0,0,You can move your mouse close to the box to turn it into a chocolate!,True,0.11,3,True,2,8,6,27,"11-27-2020-18:04:29-PST
",537,0.805,0.03,0.142,0.023
538,787,404,okay,,,0.0,-0.5,-1.0,-0.7,1.0,-1.0,-0.15501975,0.0,0,Move your mouse along the height to count how many chocolates would fit along the height.,None,5.946000000000001,3,True,2,8,6,27,"11-27-2020-18:04:29-PST
",538,0.653,0.027,0.162,0.158
